m,w,d,wdRatio,SCcomp,SCtheor,theta1,theta2,theta3,theta4,theta5
2,2.9,58,0.05,0.115576,0.109934441829515,58.8057603312761,0,0,0,0
5,22.4,56,0.4,0.919660888888889,0.499942724709524,27.5520821107194,2.75481072600684,35.9800690518076,46.8854361185881,0
6,5.8,58,0.1,0.500354666666667,0.534016935856293,40.6535454584272,58.3258886403629,24.6960211227494,3.0736131848521,18.9162327050927
3,10,50,0.2,0.519963111111111,0.513777613290544,5.69896777830706,14.3446966711969,0,0,0
5,19.6,56,0.35,0.892782666666667,0.635359391376191,19.9514024201374,16.2748764503876,1.91843822274622,52.1599475919604,0
3,20.4,51,0.4,0.781859111111111,0.669469807107075,31.9772069668367,22.7158070397827,0,0,0
5,21.2,53,0.4,0.899534666666667,0.499942724709524,54.6626448091092,7.14730322986468,2.08966141007666,54.2704037348785,0
6,12.5,50,0.25,0.841556444444444,0.739529637748512,52.9295701709402,50.9709355011963,34.1243832958853,27.6351315398563,4.05629991341422
3,16.5,55,0.3,0.65944,0.636384387633061,29.805555736498,49.8119272897048,0,0,0
2,7.65,51,0.15,0.306247111111111,0.296589653438087,1.9782331255306,0,0,0,0
3,20.4,51,0.4,0.749853777777778,0.669469807107075,59.3387202134994,7.87814286561269,0,0,0
4,8.55,57,0.15,0.503339111111111,0.523897274573418,52.4138953240653,17.6925338977526,16.369502702463,0,0
2,5.8,58,0.1,0.208601333333333,0.208797659642211,54.5765411359001,0,0,0,0
5,14.25,57,0.25,0.776522222222222,0.736556004204932,2.7044519720363,53.4150822734066,40.3571856186566,9.8923803869494,0
4,14,56,0.25,0.676525777777778,0.685469848228883,57.8741098399332,34.1504516405665,34.6603171970724,0,0
6,2.85,57,0.05,0.2851,0.306709314720961,5.96388621900377,36.5201319236648,48.2611369688987,1.93892224943572,31.3159770838939
3,16.8,56,0.3,0.666352,0.636384387633061,3.6929326072683,53.4698287128594,0,0,0
6,5,50,0.1,0.510209333333333,0.534016935856293,59.2819044463719,25.6743581053514,45.538944126572,55.3899624765568,52.3269449192071
6,8.55,57,0.15,0.635637777777778,0.681922863405995,54.0658672250649,52.4520405400462,49.7160789114062,2.11256533567233,54.368148383019
5,14.5,58,0.25,0.782049777777778,0.736556004204932,30.4932917994392,51.8895958970503,8.41430216320631,39.4281573786281,0
4,13,52,0.25,0.6921,0.685469848228883,58.4103375186868,54.9728579934729,39.120573028032,0,0
2,13.75,55,0.25,0.455664444444444,0.438959968979379,4.0903124042903,0,0,0,0
3,20.3,58,0.35,0.733585333333333,0.664117266728631,7.19863366871768,24.7185836021911,0,0,0
5,8.4,56,0.15,0.591012,0.611570323027551,2.20400568448559,40.8978075919025,49.6091954992377,41.9946378849962,0
3,10.6,53,0.2,0.499695111111111,0.513777613290544,15.9582326584044,45.8955874851567,0,0,0
4,15,60,0.25,0.709388444444444,0.685469848228883,46.1494791089777,35.165884664883,47.4511955332442,0,0
4,2.75,55,0.05,0.194858666666667,0.212170880069836,50.9836497605521,24.1847617749416,14.2078541935579,0,0
4,8.7,58,0.15,0.512354666666667,0.523897274573418,46.14221684372,20.7785023773098,58.0471749138938,0,0
3,5.1,51,0.1,0.314755555555556,0.301649484079524,18.7940893984554,57.5006275629508,0,0,0
5,5.3,53,0.1,0.4839,0.464259122186565,20.5809413586219,53.6905763685687,30.2496025869005,33.7334062829548,0
5,7.8,52,0.15,0.56124,0.611570323027551,49.3699308253739,4.56251651580628,4.93114068130828,18.5829691398626,0
6,10.6,53,0.2,0.750539111111111,0.750427097370068,27.6026289352402,40.4504765240292,34.4437122032352,50.5695141568292,4.54929164762874
3,16.2,54,0.3,0.669541777777778,0.636384387633061,19.4235883944067,2.76432276157209,0,0,0
3,11.2,56,0.2,0.522105333333333,0.513777613290544,14.5808792662814,50.6829959840262,0,0,0
6,22.4,56,0.4,0.953286666666667,0.230427097370068,18.179141092169,46.2088088889868,30.4332118435233,36.755109577909,41.1945850943807
2,15.9,53,0.3,0.518312,0.493538290724796,13.9914826967494,0,0,0,0
3,7.8,52,0.15,0.409221777777778,0.418903718043597,7.41267860486626,40.0886476003439,0,0,0
3,5.6,56,0.1,0.305453333333333,0.301649484079524,3.08086372715985,49.3899524530513,0,0,0
2,7.95,53,0.15,0.298374222222222,0.296589653438087,39.7382724919595,0,0,0,0
5,15.9,53,0.3,0.836015111111111,0.714230484541327,59.7650888609411,18.0267773419862,30.0759218927353,7.93934189083096,0
6,5,50,0.1,0.508073777777778,0.534016935856293,21.937431818968,59.3403338394848,12.7214732878,17.252078186955,30.2753588355207
5,11.4,57,0.2,0.698275111111111,0.702335950367007,7.80201171548957,4.21429108295767,2.72302016447292,33.2356775238799,0
6,13.75,55,0.25,0.836944888888889,0.739529637748512,38.6424109165186,24.4504003225445,15.6824815333294,36.5526166520151,37.9671781985805
5,5.3,53,0.1,0.476437777777778,0.464259122186565,1.36187004698647,17.4862294010627,21.2449568152821,38.9778186845122,0
5,20.65,59,0.35,0.888066666666667,0.635359391376191,53.7301614922206,4.6845660506672,31.5522681531341,2.70872552344609,0
5,7.8,52,0.15,0.587362666666667,0.611570323027551,16.0462543311881,8.54302943530503,11.6311249378215,50.0031336631335,0
5,15.6,52,0.3,0.841134222222222,0.714230484541327,6.80509955116877,2.93884276831405,16.5671746827969,39.4415796959382,0
5,13,52,0.25,0.777850222222222,0.736556004204932,24.5624426170435,17.0588232196677,50.044962306341,45.441100866448,0
6,11.6,58,0.2,0.758922222222222,0.750427097370068,4.19612923875571,57.5072365226677,41.231444818995,15.6018278522488,44.1375465916699
4,18.55,53,0.35,0.818567111111111,0.69688860103623,33.6613971316964,14.7510022151288,8.06930452252907,0,0
3,8.55,57,0.15,0.407292888888889,0.418903718043597,2.34117073476336,41.3240390569822,0,0,0
3,19.6,56,0.35,0.728063111111111,0.664117266728631,27.6299226244652,9.15995639848157,0,0,0
3,12,60,0.2,0.512225777777778,0.513777613290544,31.1654329952733,7.25303130487569,0,0,0
6,11.8,59,0.2,0.727409777777778,0.750427097370068,17.5140154567452,46.9313299701509,3.35441553223415,12.7826278410911,46.5926426666707
5,22.4,56,0.4,0.915770666666667,0.499942724709524,32.6734072317759,45.1870646080811,52.6355464290202,53.6264166719019,0
6,16.2,54,0.3,0.888024888888889,0.649230484541327,2.87131747332978,14.3056643055357,0.83755111513389,22.9019960177639,54.4273780171961
3,17.85,51,0.35,0.720958222222222,0.664117266728631,18.5947560268466,25.0946416114595,0,0,0
3,18.2,52,0.35,0.730742222222222,0.664117266728631,53.1684755705252,17.8525885473389,0,0,0
2,18,60,0.3,0.521369777777778,0.493538290724796,54.0880217718611,0,0,0,0
5,20.65,59,0.35,0.879449777777778,0.635359391376191,53.292789292773,13.8270780665249,37.5885321394384,14.6365354676275,0
4,19.95,57,0.35,0.816617777777778,0.69688860103623,14.6780042641989,44.2699375407778,54.4687120572694,0,0
6,20.4,51,0.4,0.924467555555556,0.230427097370068,51.4147198475663,45.7231070949393,45.6156931344234,27.5650871265519,23.0450412024628
2,10.2,51,0.2,0.387506222222222,0.373310423217143,17.6154929220248,0,0,0,0
3,20.8,52,0.4,0.777571555555556,0.669469807107075,39.3030323313934,23.6537215802677,0,0,0
2,2.9,58,0.05,0.117180444444444,0.109934441829515,18.7995195192338,0,0,0,0
5,13.25,53,0.25,0.713098222222222,0.736556004204932,48.9301945389099,53.5507505624335,35.3749663312947,48.9113091774418,0
4,17.5,50,0.35,0.831731111111111,0.69688860103623,50.9091257314206,6.86915151798154,9.07045576650449,0,0
5,5.8,58,0.1,0.443460444444444,0.464259122186565,52.0302732757844,12.5423384809342,43.7255866501761,36.7979985290221,0
4,20.8,52,0.4,0.863852,0.646290294621859,12.044262254233,39.5472414936739,44.3463065478144,0,0
3,20,50,0.4,0.778350666666667,0.669469807107075,19.6947893049381,39.0575603981028,0,0,0
2,5.2,52,0.1,0.228283555555556,0.208797659642211,51.5615677337911,0,0,0,0
6,2.6,52,0.05,0.295434222222222,0.306709314720961,36.5837818115071,59.0708149370017,58.7586714026702,37.1516782468322,56.8990781094949
3,5.6,56,0.1,0.306174666666667,0.301649484079524,33.6048763152334,16.8661512418532,0,0,0
6,19.95,57,0.35,0.927246222222222,0.479529637748512,43.4201118241261,16.0044149773807,7.31946168695672,9.0511646868449,40.0743557404573
3,14.5,58,0.25,0.5035,0.586271169820366,43.976176806205,44.1770134946789,0,0,0
2,5.5,55,0.1,0.224492444444444,0.208797659642211,53.9374752535207,0,0,0,0
4,2.9,58,0.05,0.219797333333333,0.212170880069836,46.4909466303925,30.5412725244559,1.54510797495064,0,0
6,5.9,59,0.1,0.496795111111111,0.534016935856293,26.9030269784773,3.76763563793121,5.95554765315877,22.1098893730829,30.8118374516747
3,2.85,57,0.05,0.153967111111111,0.162014911398325,20.7045578271629,39.3832091908659,0,0,0
2,13.5,54,0.25,0.462750666666667,0.438959968979379,40.6250080343993,0,0,0,0
2,20.4,51,0.4,0.641219555555556,0.56948126216517,5.87073291539565,0,0,0,0
5,20.8,52,0.4,0.917571111111111,0.499942724709524,35.8339956012083,4.59703777471983,15.9928522964767,50.7796845976197,0
5,10.6,53,0.2,0.683223111111111,0.702335950367007,12.8000726408038,13.7303004616126,45.886922903701,23.7686130163598,0
6,12.75,51,0.25,0.823116,0.739529637748512,2.90295244210902,56.3328365839424,36.8841228711636,59.5138415509601,28.6066719810292
6,13,52,0.25,0.809547555555556,0.739529637748512,7.02103714631448,7.82258409153658,44.5094462226138,8.29879586585484,11.2291254868107
3,8.25,55,0.15,0.409289333333333,0.418903718043597,6.17492610061472,10.2280576456643,0,0,0
5,18.9,54,0.35,0.878098666666667,0.635359391376191,18.3958203668892,53.8582732614289,43.4636074102784,24.4022048865094,0
2,3,60,0.05,0.127821333333333,0.109934441829515,25.2372024008487,0,0,0,0
4,14.75,59,0.25,0.695768,0.685469848228883,11.1499595583374,5.61010263493612,3.39335191804381,0,0
2,16.5,55,0.3,0.515416888888889,0.493538290724796,55.6208468178111,0,0,0,0
4,19.95,57,0.35,0.815950222222222,0.69688860103623,56.5420039615327,28.8102757074497,26.0766713727,0,0
4,13.75,55,0.25,0.705470222222222,0.685469848228883,57.5125706589373,51.3659019521392,18.3320476321721,0,0
5,18.55,53,0.35,0.883519555555556,0.635359391376191,9.40816574417596,4.62639526271741,44.885475945162,32.0527735125486,0
4,18.2,52,0.35,0.826849333333333,0.69688860103623,18.3905834724712,43.8922495080337,27.5955578195997,0,0
4,8.4,56,0.15,0.509077333333333,0.523897274573418,48.4996462120355,3.0260214984788,8.92478317286919,0,0
4,21.2,53,0.4,0.807956444444444,0.646290294621859,16.9695699795221,3.88272650679603,3.63090623093018,0,0
4,18.55,53,0.35,0.827710666666667,0.69688860103623,20.905733396203,2.49161542322779,23.4791024738336,0,0
6,2.55,51,0.05,0.277171555555556,0.306709314720961,49.8556528316088,0.769851249368876,28.0013784082513,49.8974104073821,54.0159455053117
4,19.6,56,0.35,0.822332444444444,0.69688860103623,46.4376690106301,18.7632586924677,6.45554767666613,0,0
5,16.2,54,0.3,0.824471555555556,0.714230484541327,20.7951439933695,3.26153779884746,22.4919841259472,22.0113649210254,0
3,22.8,57,0.4,0.777183555555556,0.669469807107075,25.5320244730871,37.5060176687901,0,0,0
5,23.2,58,0.4,0.906048444444444,0.499942724709524,43.1340193024735,52.8397241250473,0.639018050536468,34.2921222328197,0
6,12.5,50,0.25,0.837490222222222,0.739529637748512,33.8817051226991,13.6875936126813,26.4347099036401,5.93434053032142,7.62694455595604
6,8.25,55,0.15,0.644728888888889,0.681922863405995,31.379736597353,1.17629996055789,52.6208158600289,27.6061895484636,58.7963283635671
4,18.2,52,0.35,0.838534222222222,0.69688860103623,7.05356366702011,9.08427451181381,3.56963400073206,0,0
3,20.3,58,0.35,0.730047555555556,0.664117266728631,55.9122451446377,4.84517982730827,0,0,0
2,22,55,0.4,0.638944888888889,0.56948126216517,47.2619444831502,0,0,0,0
3,2.75,55,0.05,0.150452888888889,0.162014911398325,24.9166625071795,54.9504621247952,0,0,0
2,5.1,51,0.1,0.221539111111111,0.208797659642211,57.4617866282193,0,0,0,0
5,5.7,57,0.1,0.444956444444444,0.464259122186565,13.173807641766,26.9580137640632,56.4224691646669,34.9163839660506,0
2,15.6,52,0.3,0.520388888888889,0.493538290724796,4.97355370972725,0,0,0,0
3,14.25,57,0.25,0.594802666666667,0.586271169820366,27.5399526122502,12.927517371845,0,0,0
3,21.2,53,0.4,0.787356444444444,0.669469807107075,15.0036358048562,53.7969989437523,0,0,0
2,15.9,53,0.3,0.518500888888889,0.493538290724796,19.5656565299669,0,0,0,0
6,14.25,57,0.25,0.837841777777778,0.739529637748512,50.7077533135949,35.6999365715108,19.8591903909607,12.6845145554344,37.5412527196189
3,20.4,51,0.4,0.788421333333333,0.669469807107075,47.6725481742414,55.4659857526355,0,0,0
4,13.5,54,0.25,0.701224444444444,0.685469848228883,58.1534723424269,39.1919960642258,46.2845951884143,0,0
4,5.5,55,0.1,0.397710222222222,0.386803304927642,50.9216633164322,40.6671558858077,26.7556937492258,0,0
4,5.7,57,0.1,0.378516,0.386803304927642,12.2815080297502,40.6424766041547,7.47049949329547,0,0
4,19.6,56,0.35,0.827264444444444,0.69688860103623,41.0360492412919,25.6381759097535,16.6083320754197,0,0
6,23.2,58,0.4,0.949882666666667,0.230427097370068,43.4866382779285,38.6978751117863,5.15098329459962,31.6742535833765,51.0925645601834
3,18.2,52,0.35,0.732786222222222,0.664117266728631,28.5297376378245,17.9957216092046,0,0,0
3,20,50,0.4,0.780844,0.669469807107075,43.2021717071244,22.5729427256961,0,0,0
4,8.85,59,0.15,0.500363555555556,0.523897274573418,51.2972871039771,32.8859567924538,2.60482003528465,0,0
4,19.6,56,0.35,0.821592,0.69688860103623,13.1542486244397,19.4002595572741,3.90259846548299,0,0
3,7.8,52,0.15,0.410844888888889,0.418903718043597,28.3491152259516,5.68998661511202,0,0,0
2,17.5,50,0.35,0.579972,0.537045388453393,17.8581137837991,0,0,0,0
5,12,60,0.2,0.702508888888889,0.702335950367007,33.0402659718104,25.7530522948634,23.9432144361494,3.79779619016106,0
5,17.4,58,0.3,0.825019111111111,0.714230484541327,41.362391796472,15.6249441748045,0.592201613147891,21.0060809237474,0
6,15.9,53,0.3,0.889143555555556,0.649230484541327,11.0605562471867,9.77737360127543,4.54740117382662,26.2187244337773,16.2971842886336
3,5.5,55,0.1,0.316603111111111,0.301649484079524,43.7152710674902,23.4839711149885,0,0,0
2,5.9,59,0.1,0.204515555555556,0.208797659642211,21.145070638416,0,0,0,0
2,20.3,58,0.35,0.585012,0.537045388453393,44.0492934214884,0,0,0,0
4,11.8,59,0.2,0.606614222222222,0.623452789007165,10.850183866848,55.534070666493,49.3221733506033,0,0
5,11.8,59,0.2,0.675920888888889,0.702335950367007,58.9415338335784,1.94013009425438,49.4863678646706,39.5590758270925,0
4,14.5,58,0.25,0.700056888888889,0.685469848228883,37.9654826813153,47.3822311886651,3.57355723431925,0,0
3,11.4,57,0.2,0.513394222222222,0.513777613290544,38.0682422959178,53.1181947808222,0,0,0
5,14.75,59,0.25,0.772562666666667,0.736556004204932,46.0117953576872,45.0054589871801,6.93731357999491,12.245371550479,0
2,18.9,54,0.35,0.570332444444444,0.537045388453393,27.2427468706273,0,0,0,0
2,3,60,0.05,0.128182222222222,0.109934441829515,9.50367205731632,0,0,0,0
6,5,50,0.1,0.476188,0.534016935856293,40.3533309682763,5.0596478540253,3.73005551812811,41.7101340062456,0.123537319443359
2,7.95,53,0.15,0.298839111111111,0.296589653438087,42.8421601468817,0,0,0,0
4,14,56,0.25,0.646393333333333,0.685469848228883,0.296562805348426,21.1340827199805,32.6840825767506,0,0
2,8.4,56,0.15,0.250195555555556,0.296589653438087,0.277639437249406,0,0,0,0
2,10.2,51,0.2,0.388231111111111,0.373310423217143,18.3734891700513,0,0,0,0
3,8.4,56,0.15,0.413724444444444,0.418903718043597,32.3111120583656,47.4402435464944,0,0,0
3,19.95,57,0.35,0.718029333333333,0.664117266728631,33.1163445583112,51.0551874084005,0,0,0
4,14.5,58,0.25,0.682223555555556,0.685469848228883,32.3708680516845,59.0562193382952,6.33511016906088,0,0
3,11,55,0.2,0.519572,0.513777613290544,13.3541232383068,19.2445490075547,0,0,0
3,2.5,50,0.05,0.172731555555556,0.162014911398325,47.030991198559,1.1188253763894,0,0,0
6,5.6,56,0.1,0.515275111111111,0.534016935856293,31.3722666216405,42.4038198265272,21.191774454725,45.5336625989118,30.3345421242798
5,9,60,0.15,0.600617777777778,0.611570323027551,54.0659529181136,33.102892776575,31.261502833826,10.7414770705038,0
5,17.7,59,0.3,0.841986666666667,0.714230484541327,28.3993090731987,45.1328268547472,10.8628978633797,1.28014529703013,0
2,20.3,58,0.35,0.584229777777778,0.537045388453393,11.2555332791282,0,0,0,0
2,16.2,54,0.3,0.523333777777778,0.493538290724796,56.131612947879,0,0,0,0
4,10.4,52,0.2,0.614418666666667,0.623452789007165,20.2239477878327,26.4588431376258,8.27902523524433,0,0
6,11.6,58,0.2,0.763071555555556,0.750427097370068,49.059901372874,13.8916704674089,38.4755018649864,15.468589879977,7.44641590417347
4,2.55,51,0.05,0.221334666666667,0.212170880069836,31.773373290518,12.6901181774274,1.55804540707429,0,0
6,18,60,0.3,0.889823111111111,0.649230484541327,57.0829197983834,28.2964661704755,59.252135928466,51.1752667412264,18.5446185132533
6,2.55,51,0.05,0.277451555555556,0.306709314720961,0.041724875878717,18.1893860342372,22.1508786794606,7.22046736261553,42.7147339160905
6,8.7,58,0.15,0.594078222222222,0.681922863405995,40.2891534943288,6.5768604004147,43.4377528876926,52.9561259260717,0.0295875410451663
2,9,60,0.15,0.299052,0.296589653438087,59.9393279028273,0,0,0,0
2,5.1,51,0.1,0.222288,0.208797659642211,36.3688618977087,0,0,0,0
4,7.8,52,0.15,0.503206666666667,0.523897274573418,11.2613546532829,53.026346810378,37.8848274879341,0,0
5,15.3,51,0.3,0.837235111111111,0.714230484541327,37.5509225377702,52.5873392196088,10.6921787137883,38.7344327559309,0
6,8.4,56,0.15,0.656613777777778,0.681922863405995,29.212384977045,50.3451772250902,3.10053318293554,44.3683546280675,33.2709640130121
4,18.9,54,0.35,0.820815111111111,0.69688860103623,21.4337439393699,39.5683467831486,23.6503130613008,0,0
2,2.6,52,0.05,0.115151555555556,0.109934441829515,54.1088005237802,0,0,0,0
6,10.2,51,0.2,0.760842222222222,0.750427097370068,30.6999944155011,59.6116570601185,45.7541340754115,57.9614263520052,55.7928330031166
3,2.7,54,0.05,0.153355111111111,0.162014911398325,7.87035651473812,45.2740037078641,0,0,0
3,10.4,52,0.2,0.508269333333333,0.513777613290544,44.1910799212796,12.2020476352841,0,0,0
5,5.6,56,0.1,0.454645333333333,0.464259122186565,20.7463084987108,43.3579080851939,7.03338690539602,10.84730309352,0
2,8.1,54,0.15,0.303242666666667,0.296589653438087,13.5468065168318,0,0,0,0
5,21.6,54,0.4,0.880690222222222,0.499942724709524,48.2288525907274,47.8913517733172,59.7144607966225,12.7082641194517,0
3,20.3,58,0.35,0.740222666666667,0.664117266728631,57.6765952051721,34.1935398661793,0,0,0
5,7.95,53,0.15,0.590756888888889,0.611570323027551,35.999277226363,31.5377412712672,29.0979911260281,39.3390179616235,0
2,6,60,0.1,0.213810222222222,0.208797659642211,34.9787823552473,0,0,0,0
2,7.5,50,0.15,0.297576444444444,0.296589653438087,47.6838917808703,0,0,0,0
5,14,56,0.25,0.78012,0.736556004204932,12.6568419995554,24.8349004727405,30.9492398097261,50.3000926345362,0
5,11.8,59,0.2,0.686672444444444,0.702335950367007,28.8916872449269,16.3377523555213,43.8717425111251,58.168155853238,0
3,5.2,52,0.1,0.304431555555556,0.301649484079524,1.13636393782229,58.9591907716805,0,0,0
6,13.5,54,0.25,0.83644,0.739529637748512,39.1517047851553,59.6224895426775,42.8259496203056,6.14201906536457,26.8373320770912
5,9,60,0.15,0.595483111111111,0.611570323027551,37.9494592733937,55.9311271758444,25.5552119942149,18.0293781477862,0
6,2.55,51,0.05,0.313276444444444,0.306709314720961,57.5497413392562,42.8681668503692,18.3880032460599,49.6857701225018,48.4735117999612
6,16.8,56,0.3,0.893029333333333,0.649230484541327,7.10826481586608,55.1383417140439,37.4388643947861,15.4550942916689,57.0782138780618
2,2.5,50,0.05,0.119727111111111,0.109934441829515,31.0705712837967,0,0,0,0
6,11.2,56,0.2,0.772580444444444,0.750427097370068,35.889350755106,4.50305137284966,23.4894000281256,21.2991076448832,14.6873395558691
2,2.6,52,0.05,0.114946666666667,0.109934441829515,15.9835425386294,0,0,0,0
6,5.5,55,0.1,0.522470222222222,0.534016935856293,8.85565282494634,55.242002018765,55.7676760472636,8.20508484736518,52.2941526117248
2,17.7,59,0.3,0.512503555555556,0.493538290724796,23.2468023229415,0,0,0,0
3,2.95,59,0.05,0.165578222222222,0.162014911398325,39.5795406254937,46.779732173892,0,0,0
3,5,50,0.1,0.306840444444444,0.301649484079524,5.15488711108454,19.7680322758193,0,0,0
3,13.5,54,0.25,0.602755111111111,0.586271169820366,56.2377831355754,9.57247365435981,0,0,0
5,5.8,58,0.1,0.439820888888889,0.464259122186565,33.7430286648802,28.2044859333295,21.5766984716388,22.3064646602805,0
3,9,60,0.15,0.418278666666667,0.418903718043597,39.6338714244091,30.317193616184,0,0,0
2,2.95,59,0.05,0.112528888888889,0.109934441829515,21.7775979801631,0,0,0,0
4,2.95,59,0.05,0.213339555555556,0.212170880069836,16.7659788247494,54.7151770762424,3.58621042806959,0,0
5,14.25,57,0.25,0.781596,0.736556004204932,20.1265781520321,2.26765658768309,17.1471131575283,55.874943127205,0
5,8.7,58,0.15,0.594869777777778,0.611570323027551,34.0463930327506,0.963820028949445,25.5308732962615,1.76270610115006,0
5,22.8,57,0.4,0.920681777777778,0.499942724709524,46.7811226824435,35.8787106053933,17.0765677027322,44.7752890231347,0
5,10.8,54,0.2,0.677840444444444,0.702335950367007,9.04628252518677,32.4175214974813,11.7816159817226,44.9509602957794,0
5,17.4,58,0.3,0.841096,0.714230484541327,39.4012286889616,53.4657688131053,29.4647705947197,20.5066324675732,0
6,2.6,52,0.05,0.307505333333333,0.306709314720961,9.29821026847879,48.4562919346294,4.04199444974332,29.4361906623292,35.9050905299087
3,17.7,59,0.3,0.655316888888889,0.636384387633061,54.0383080989368,57.0897325888481,0,0,0
6,2.5,50,0.05,0.296508888888889,0.306709314720961,52.2535306398565,26.664034900581,26.5524319505645,19.8359172512015,56.3803863713957
5,22,55,0.4,0.923899555555556,0.499942724709524,1.30817890677551,49.223464871027,17.2497634664654,52.0427799676369,0
6,13.75,55,0.25,0.836873777777778,0.739529637748512,51.001466010441,20.8667011250656,14.3076598971558,3.0562684957185,8.09750989425212
4,23.2,58,0.4,0.871658666666667,0.646290294621859,42.2485868216744,25.3446634472934,57.4713932675522,0,0
5,8.4,56,0.15,0.592148888888889,0.611570323027551,13.2857666553123,15.3566875876342,44.1152063448698,18.9327133371041,0
4,15.9,53,0.3,0.775193333333333,0.709948452238572,26.7875116586674,2.03610432716731,43.680867048972,0,0
5,5.2,52,0.1,0.480720444444444,0.464259122186565,18.5026361553468,1.85711456180091,12.0873055400723,4.04578737529297,0
2,17.4,58,0.3,0.517650222222222,0.493538290724796,23.6602839408131,0,0,0,0
3,8.55,57,0.15,0.406514222222222,0.418903718043597,11.6486813128431,34.8048263347346,0,0,0
3,22.4,56,0.4,0.765536,0.669469807107075,52.776545466095,59.5605683058759,0,0,0
6,10.2,51,0.2,0.761276,0.750427097370068,3.84935913504578,23.1998928319744,33.4947414767818,55.3457534904963,56.0585076848916
6,5.4,54,0.1,0.537951111111111,0.534016935856293,54.7669288229158,32.0502175432688,27.087695927098,17.1357920083481,37.366445846465
2,22.8,57,0.4,0.631444888888889,0.56948126216517,49.9420661896502,0,0,0,0
4,23.6,59,0.4,0.862944888888889,0.646290294621859,6.83385338628482,56.1707562341582,41.3018606713071,0,0
3,21,60,0.35,0.730151555555556,0.664117266728631,40.910473711772,33.7917061709736,0,0,0
2,23.2,58,0.4,0.63394,0.56948126216517,54.7331986265898,0,0,0,0
5,8.7,58,0.15,0.59208,0.611570323027551,16.5726211555275,36.9143234487139,17.6911271910573,31.0965282292497,0
5,16.2,54,0.3,0.843789333333333,0.714230484541327,9.65570525265935,1.34405803255987,6.35271400681277,55.919941607056,0
5,15,50,0.3,0.824347111111111,0.714230484541327,12.8919406604739,4.86019352463389,9.68788945562333,5.50821379673675,0
2,2.6,52,0.05,0.115349777777778,0.109934441829515,2.40400231051965,0,0,0,0
5,20.8,52,0.4,0.918434666666667,0.499942724709524,36.0339221885658,26.1655946189692,10.413632979036,11.6936389712513,0
2,22,55,0.4,0.639964,0.56948126216517,47.7794648632204,0,0,0,0
2,5.9,59,0.1,0.204688,0.208797659642211,29.6572242280503,0,0,0,0
6,6,60,0.1,0.512929333333333,0.534016935856293,22.9401055393409,26.8580015361839,21.5934784143574,8.6680207105591,48.9983349719493
2,18.9,54,0.35,0.572026666666667,0.537045388453393,25.2870485288368,0,0,0,0
4,10,50,0.2,0.623456888888889,0.623452789007165,39.8795646851652,15.4072754495148,35.5154026435308,0,0
3,14.5,58,0.25,0.595631555555556,0.586271169820366,33.5328203452278,18.1015403193175,0,0,0
4,23.6,59,0.4,0.860282222222222,0.646290294621859,52.7684288748239,58.2205855164764,45.1383106508618,0,0
2,22,55,0.4,0.637169333333333,0.56948126216517,31.2298952958075,0,0,0,0
2,19.95,57,0.35,0.572857333333333,0.537045388453393,32.7240942945216,0,0,0,0
5,16.8,56,0.3,0.844257777777778,0.714230484541327,4.94049130606741,22.6201473273213,24.2981789157375,41.2426799304056,0
4,14,56,0.25,0.704736444444444,0.685469848228883,25.0477052758288,50.6927254156284,33.0905950617226,0,0
6,8.85,59,0.15,0.649893777777778,0.681922863405995,13.0419031455239,6.9213402330663,5.15229045127977,9.27795462429498,48.1308039026593
6,5.8,58,0.1,0.504950222222222,0.534016935856293,1.58897150969171,6.83273253136766,11.1973550045448,55.5243171113037,32.9825962200381
2,24,60,0.4,0.642267555555556,0.56948126216517,28.9680501721738,0,0,0,0
4,13,52,0.25,0.676563555555556,0.685469848228883,42.0329086952461,58.8595501761416,9.81091187791134,0,0
5,17.1,57,0.3,0.830331111111111,0.714230484541327,59.2328860555272,23.2148378320862,15.7034707890254,27.4685182113205,0
2,8.7,58,0.15,0.300263555555556,0.296589653438087,18.3069305628037,0,0,0,0
5,17.7,59,0.3,0.829997777777778,0.714230484541327,31.2366157899364,22.8845491734093,37.154714986333,36.285613022195,0
4,16.2,54,0.3,0.770412444444444,0.709948452238572,7.30451279353279,22.0153391172546,48.6467829091092,0,0
6,7.5,50,0.15,0.651903555555556,0.681922863405995,1.72700073507999,50.9785363651284,56.3735417571706,45.7623461602536,57.9481589341236
4,14.25,57,0.25,0.705685333333333,0.685469848228883,58.3877434724318,54.2237792822067,1.50268400477613,0,0
4,15.3,51,0.3,0.736131555555556,0.709948452238572,2.96894546536961,32.096321076983,2.39208166610308,0,0
4,5.5,55,0.1,0.397869777777778,0.386803304927642,39.2429624538288,2.93836753069082,51.4988007729691,0,0
2,16.5,55,0.3,0.511621777777778,0.493538290724796,34.626954718935,0,0,0,0
6,5.2,52,0.1,0.541419555555556,0.534016935856293,7.9176271977926,49.3324058756729,44.1205800863471,53.609253986422,9.58109282982167
4,16.8,56,0.3,0.762217333333333,0.709948452238572,17.7443681138107,46.9214410807256,22.9063340563065,0,0
6,5.8,58,0.1,0.502914666666667,0.534016935856293,50.7011881070892,27.6771077130949,40.7475273905234,47.8292928448884,14.1344885510042
5,24,60,0.4,0.882807111111111,0.499942724709524,52.9777843792076,30.2041143184311,0.352812426658069,0.905183133399365,0
